19.689690 8.686139 1.961468 4.143845 19.684286 8.359019 19.596650 8.754945 1.791900 4.539558
19.808272 8.872335 1.914406 4.135736 20.003880 8.890601 19.683450 8.983001 1.678411 4.578481
19.886470 9.083832 1.747207 4.077671 19.606087 9.486593 19.764530 9.212939 1.563411 4.614883
19.974378 9.315188 1.652122 4.155972 20.157380 9.459486 19.839820 9.444632 1.446969 4.648694
20.032200 9.525417 1.453580 4.049438 19.616255 9.766062 19.909250 9.677948 1.329157 4.679842
20.090520 9.769678 1.329468 4.151332 20.157310 9.908763 19.972760 9.912751 1.210049 4.708261
20.165949 10.010664 1.375149 4.484827 19.191062 11.549270 20.030280 10.148900 1.089723 4.733887
20.200865 10.301836 1.198569 4.635123 20.166010 10.468720 20.081750 10.386270 0.968259 4.756658
20.219903 10.545956 0.930034 4.489475 19.677449 10.802983 20.127110 10.624690 0.845742 4.776515
20.250488 10.819879 0.770459 4.597328 20.371050 11.010860 20.166330 10.864040 0.722256 4.793403
20.291583 11.069738 0.720701 4.789645 19.433468 12.340181 20.199340 11.104140 0.597892 4.807270
20.319475 11.320217 0.593047 4.825590 20.316420 11.348340 20.226120 11.344870 0.472738 4.818065
20.268848 11.581014 0.191443 4.458348 19.206337 12.241808 20.246610 11.586050 0.346889 4.825745
20.302155 11.799097 0.098085 4.442672 20.614090 11.942150 20.260800 11.827540 0.220440 4.830266
20.360983 12.016253 0.230411 4.888887 19.965986 11.968760 20.268650 12.069170 0.093487 4.831590
20.335987 12.323687 0.024881 5.015194 20.326280 12.496630 20.270140 12.310780 -0.033869 4.829682
20.277506 12.577502 -0.297499 4.681271 20.019247 12.482250 20.265250 12.552220 -0.161529 4.824512
20.282205 12.801668 -0.393804 4.644838 20.498030 12.892370 20.253980 12.793310 -0.289390 4.816052
20.278796 13.019918 -0.470519 4.656826 20.915130 12.255508 20.236300 13.033890 -0.417348 4.804279
20.254393 13.239720 -0.581859 4.620544 20.194300 13.168790 20.212230 13.273790 -0.545298 4.789175
20.230046 13.473556 -0.669995 4.713330 19.857957 13.523561 20.181760 13.512860 -0.673135 4.770724
20.189706 13.734584 -0.817250 4.738669 20.324530 13.889630 20.144900 13.750910 -0.800753 4.748916
20.135145 13.963171 -0.970153 4.608369 20.338749 13.530744 20.101670 13.987790 -0.928043 4.723745
20.070550 14.221321 -1.135029 4.631957 20.121560 14.337040 20.052080 14.223320 -1.054898 4.695207
20.011030 14.451745 -1.251211 4.633459 19.671702 14.403818 19.996170 14.457340 -1.181210 4.663306
19.907425 14.724817 -1.461665 4.682918 19.780970 14.772960 19.933950 14.689680 -1.306871 4.628048
19.855650 14.941335 -1.514781 4.701745 20.114892 14.016496 19.865470 14.920160 -1.431773 4.589443
19.812709 15.149411 -1.565992 4.601603 20.020830 15.205300 19.790760 15.148630 -1.555808 4.547507
19.660606 15.354643 -1.813026 4.002859 20.015749 15.344297 19.709880 15.374920 -1.678869 4.502259
19.625531 15.506194 -1.823845 3.841443 19.913090 15.554040 19.622870 15.598860 -1.800848 4.453722
19.570033 15.680246 -1.853156 3.855446 19.938763 15.086376 19.529800 15.820280 -1.921641 4.401925
19.455780 15.900928 -2.017267 3.853730 19.474840 16.009820 19.430710 16.039040 -2.041143 4.346899
19.390806 16.090313 -2.035171 3.955317 19.155635 16.002226 19.325690 16.254950 -2.159249 4.288681
19.279946 16.290275 -2.148645 3.910235 19.238030 16.271850 19.214800 16.467880 -2.275858 4.227312
19.167506 16.478671 -2.253475 3.806440 19.400694 16.296165 19.098120 16.677660 -2.390870 4.162835
19.019370 16.709796 -2.438531 3.825839 19.002940 16.838740 18.975730 16.884130 -2.504184 4.095300
18.827555 16.906236 -2.715514 3.543504 18.837272 17.711206 18.847720 17.087150 -2.615706 4.024759
18.632421 17.151905 -2.986065 3.574163 18.614780 17.383150 18.714180 17.286560 -2.725339 3.951269
18.645934 17.262690 -2.543214 3.451595 18.817683 17.031565 18.575220 17.482230 -2.832993 3.874888
18.422688 17.513150 -2.824815 3.560131 18.102260 17.552940 18.430920 17.674000 -2.938575 3.795682
18.298891 17.703582 -2.859787 3.621382 18.274904 17.487736 18.281400 17.861740 -3.042000 3.713717
18.142158 17.906743 -2.975093 3.601001 18.209380 18.046080 18.126770 18.045310 -3.143182 3.629063
17.978326 18.045413 -3.074947 3.324663 18.302057 17.497990 17.967140 18.224580 -3.242040 3.541796
17.837382 18.200162 -3.127445 3.224344 17.901750 18.218260 17.802630 18.399430 -3.338496 3.451991
17.708117 18.356329 -3.138365 3.146074 18.855764 18.136450 17.633360 18.569720 -3.432473 3.359728
17.487932 18.569974 -3.360222 3.181440 17.384500 18.703910 17.459460 18.735330 -3.523900 3.265092
17.308548 18.712706 -3.482088 3.041557 17.794527 18.080078 17.281050 18.896160 -3.612708 3.168166
17.138543 18.860571 -3.549314 2.943531 17.176200 18.886340 17.098270 19.052080 -3.698831 3.069040
16.972370 19.016081 -3.577706 2.874233 16.939844 19.731086 16.911260 19.202990 -3.782209 2.967804
16.758358 19.169790 -3.712294 2.817187 16.573410 19.051960 16.720150 19.348780 -3.862783 2.864551
16.552280 19.318345 -3.863325 2.724277 16.167430 20.220126 16.525090 19.489370 -3.940499 2.759375
16.306626 19.496452 -4.055669 2.702774 16.233830 19.617050 16.326220 19.624650 -4.015308 2.652373
16.084218 19.603244 -4.224438 2.535131 16.436589 18.274247 16.123680 19.754530 -4.087163 2.543645
15.863991 19.742576 -4.320795 2.435516 15.924260 19.870290 15.917630 19.878940 -4.156022 2.433288
15.708426 19.858079 -4.068583 2.315672 16.232798 19.216629 15.708220 19.997790 -4.221847 2.321406
15.458532 20.013479 -4.233467 2.288620 15.433190 20.183600 15.495590 20.111010 -4.284605 2.208100
15.237945 20.148308 -4.280638 2.228219 14.367706 21.340566 15.279910 20.218530 -4.344266 2.093474
15.041651 20.260475 -4.303349 2.120625 15.201640 20.438530 15.061320 20.320290 -4.400804 1.977632
14.818093 20.352214 -4.402717 1.995058 14.747648 19.957083 14.839990 20.416230 -4.454198 1.860679
14.593016 20.463126 -4.468112 1.904421 14.666490 20.608810 14.616070 20.506300 -4.504432 1.742721
14.348129 20.554236 -4.635618 1.782901 13.840960 21.003069 14.389720 20.590440 -4.551492 1.623862
14.105474 20.641870 -4.698115 1.669100 14.052090 20.592370 14.161100 20.668630 -4.595370 1.504208
13.857945 20.717852 -4.836189 1.530187 13.823233 20.859046 13.930370 20.740810 -4.636061 1.383865
13.585732 20.800829 -4.934541 1.423264 13.468650 20.725330 13.697690 20.806970 -4.673567 1.262937
13.318028 20.842728 -5.218433 1.209508 13.826259 20.426096 13.463220 20.867060 -4.707889 1.141531
13.078184 20.884148 -5.201481 1.029159 13.107230 20.829400 13.227110 20.921080 -4.739038 1.019748
12.837968 20.939346 -5.107207 0.893933 13.266907 21.157880 12.989530 20.969010 -4.767024 0.897694
12.649593 20.955492 -4.994256 0.695150 12.872910 21.059170 12.750630 21.010820 -4.791865 0.775469
12.389055 20.998748 -5.008748 0.569881 11.517070 21.672422 12.510560 21.046530 -4.813579 0.653175
12.146433 21.025926 -5.010719 0.423306 12.206200 21.110000 12.269490 21.076120 -4.832191 0.530912
11.903127 21.043102 -5.017160 0.271822 12.385851 21.106566 12.027570 21.099610 -4.847729 0.408778
11.680488 21.028870 -4.957182 0.092310 11.681430 20.865110 11.784960 21.117000 -4.860224 0.286869
11.434192 21.024959 -4.950113 -0.059076 11.526454 20.674807 11.541790 21.128300 -4.869711 0.165281
11.228622 21.005219 -4.865042 -0.231146 11.362990 21.068850 11.298230 21.133530 -4.876229 0.044106
10.976143 20.984067 -4.881432 -0.383845 10.555802 20.556720 11.054410 21.132720 -4.879818 -0.076565
10.778128 20.941782 -4.776806 -0.561641 10.890270 20.926950 10.810490 21.125890 -4.880526 -0.196643
10.551984 20.935597 -4.435268 -0.578985 9.305351 21.389613 10.566610 21.113080 -4.878398 -0.316041
10.263511 20.947144 -4.554973 -0.648068 10.188970 21.208960 10.322910 21.094320 -4.873488 -0.434674
10.033699 20.914898 -4.568163 -0.780824 9.979577 21.293157 10.079520 21.069660 -4.865850 -0.552463
9.847013 20.865262 -4.469660 -0.926076 9.996342 20.979670 9.836580 21.039130 -4.855539 -0.669327
9.646699 20.841500 -4.098897 -0.900448 9.382227 21.111034 9.594224 21.002780 -4.842616 -0.785189
9.461070 20.792761 -4.041118 -1.014103 9.539206 20.876200 9.352578 20.960670 -4.827144 -0.899977
9.253103 20.734863 -4.153631 -1.182686 9.633918 20.972371 9.111770 20.912850 -4.809186 -1.013619
8.942240 20.715163 -4.315280 -1.227645 8.703310 20.822080 8.871920 20.859380 -4.788810 -1.126048
8.745912 20.634953 -4.302057 -1.393520 9.846336 20.008980 8.633149 20.800330 -4.766084 -1.237197
8.454860 20.580942 -4.408564 -1.466810 8.222766 20.483880 8.395572 20.735750 -4.741079 -1.347006
8.234839 20.497479 -4.433944 -1.627899 8.296473 20.497782 8.159301 20.665720 -4.713869 -1.455416
7.975999 20.426622 -4.466946 -1.718189 7.885988 20.449990 7.924445 20.590310 -4.684526 -1.562369
7.760458 20.327058 -4.538056 -1.937722 8.290807 20.656540 7.691106 20.509590 -4.653129 -1.667815
7.422135 20.268718 -4.718996 -1.980224 7.180292 20.391980 7.459388 20.423650 -4.619752 -1.771702
7.182520 20.182409 -4.568883 -1.986054 7.092139 20.119604 7.229386 20.332550 -4.584476 -1.873985
6.906946 20.099581 -4.623544 -2.060968 6.815424 20.185910 7.001193 20.236380 -4.547379 -1.974620
6.680647 20.005795 -4.495337 -2.093639 6.893589 20.153589 6.774898 20.135220 -4.508543 -2.073567
6.428679 19.912585 -4.509441 -2.173606 6.389140 20.013650 6.550586 20.029160 -4.468049 -2.170789
6.214095 19.806385 -4.446345 -2.271384 6.676369 20.214182 6.328338 19.918290 -4.425978 -2.266252
5.943945 19.710180 -4.500031 -2.339538 5.861189 19.830600 6.108230 19.802690 -4.382413 -2.359926
5.710611 19.571612 -4.608516 -2.583843 5.281775 19.503645 5.890335 19.682450 -4.337438 -2.451782
5.535990 19.436068 -4.440524 -2.700095 5.690891 19.575510 5.674721 19.557670 -4.291136 -2.541796
5.332390 19.296331 -4.311433 -2.775668 5.950598 18.985918 5.461452 19.428440 -4.243590 -2.629947
5.116753 19.172171 -4.256855 -2.859760 5.170214 19.439680 5.250589 19.294850 -4.194883 -2.716216
4.937755 19.052050 -3.937819 -2.741513 5.873972 19.300992 5.042187 19.157000 -4.145100 -2.800587
4.783737 18.909256 -3.797935 -2.832964 4.891493 18.982010 4.836298 19.014970 -4.094322 -2.883047
4.567191 18.757106 -3.921976 -3.061666 3.986790 19.045200 4.632969 18.868880 -4.042634 -2.963587
4.389468 18.612463 -3.823821 -3.143830 4.468500 18.833960 4.432244 18.718800 -3.990117 -3.042199
4.218577 18.472711 -3.561577 -3.030701 4.692455 18.463357 4.234162 18.564850 -3.936854 -3.118879
4.099938 18.319492 -3.388673 -3.111195 4.262690 18.480960 4.038758 18.407110 -3.882925 -3.193624
3.886610 18.134960 -3.730214 -3.610257 3.424334 18.835678 3.846064 18.245690 -3.828411 -3.266436
3.621494 17.976886 -3.804243 -3.661537 3.459187 18.166980 3.656107 18.080670 -3.773392 -3.337317
3.440209 17.835801 -3.469761 -3.343430 4.301098 17.926746 3.468909 17.912160 -3.717946 -3.406272
3.223002 17.677756 -3.489073 -3.401487 3.125250 17.749330 3.284491 17.740250 -3.662152 -3.473310
3.038458 17.486651 -3.610504 -3.727700 2.656638 17.888011 3.102868 17.565040 -3.606085 -3.538439
2.866208 17.327469 -3.528475 -3.778789 2.944902 17.815370 2.924051 17.386620 -3.549823 -3.601673
2.710065 17.118469 -3.504494 -4.025170 3.266468 17.089740 2.748048 17.205080 -3.493438 -3.663024
2.536574 16.925162 -3.419842 -4.092629 2.554070 17.085330 2.574864 17.020530 -3.437004 -3.722509
2.377402 16.767689 -3.040968 -3.663583 2.550392 16.888352 2.404499 16.833040 -3.380593 -3.780145
2.228183 16.597267 -2.968120 -3.712861 2.253706 16.833440 2.236950 16.642730 -3.324275 -3.835952
2.069075 16.414661 -2.859150 -3.674045 1.577347 16.048872 2.072212 16.449660 -3.268118 -3.889950
1.919465 16.223149 -2.801737 -3.734036 1.889717 16.105390 1.910273 16.253950 -3.212192 -3.942161
1.780650 16.042184 -2.709745 -3.744295 1.743625 16.268669 1.751122 16.055660 -3.156560 -3.992610
1.583435 15.871228 -2.757849 -3.781708 1.447453 16.085320 1.594741 15.854900 -3.101288 -4.041322
1.456114 15.642034 -2.857174 -4.243435 1.609704 15.552609 1.441111 15.651740 -3.046439 -4.088322
1.276449 15.430673 -2.851770 -4.295684 1.183950 15.428400 1.290209 15.446280 -2.992073 -4.133638
1.119668 15.236345 -2.728600 -4.160635 0.828993 15.528007 1.142010 15.238590 -2.938250 -4.177299
0.907010 15.029321 -2.809448 -4.207542 0.722706 15.007520 0.996486 15.028760 -2.885028 -4.219333
0.769297 14.844815 -2.641145 -4.012643 1.031467 15.213393 0.853604 14.816860 -2.832463 -4.259770
0.667781 14.645903 -2.520872 -4.049141 0.737301 14.704720 0.713330 14.602990 -2.780610 -4.298641
0.547481 14.408344 -2.592058 -4.454370 0.722177 14.244495 0.575628 14.387200 -2.729522 -4.335977
0.369917 14.186249 -2.616380 -4.499942 0.253435 14.202850 0.440459 14.169590 -2.679249 -4.371810
0.240110 13.932778 -2.645407 -4.860918 -0.032803 13.960441 0.307779 13.950220 -2.629841 -4.406172
0.215921 13.688449 -2.332916 -4.893355 0.459172 13.685560 0.177545 13.729160 -2.581347 -4.439094
0.099032 13.443260 -2.251382 -4.963246 0.052442 13.637709 0.049710 13.506500 -2.533811 -4.470610
-0.065378 13.198538 -2.268235 -5.009415 -0.190344 13.285560 -0.075775 13.282290 -2.487279 -4.500752
-0.190817 12.983668 -2.093025 -4.645274 -0.275042 13.145623 -0.198962 13.056610 -2.441793 -4.529552
-0.189243 12.763884 -1.810815 -4.647361 0.046231 12.930110 -0.319903 12.829520 -2.397395 -4.557043
-0.292420 12.546333 -1.685157 -4.456714 -0.684792 12.356339 -0.438654 12.601080 -2.354123 -4.583257
-0.403951 12.323865 -1.657096 -4.491445 -0.476482 12.363310 -0.555273 12.371360 -2.312016 -4.608226
-0.510123 12.104937 -1.620658 -4.507243 -0.972122 12.520708 -0.669817 12.140430 -2.271110 -4.631982
-0.584971 11.888306 -1.534677 -4.526497 -0.582624 12.038580 -0.782350 11.908330 -2.231440 -4.654556
-0.695647 11.659568 -1.522493 -4.558239 -1.267572 11.649511 -0.892931 11.675130 -2.193038 -4.675979
-0.883068 11.422128 -1.661060 -4.604541 -1.172116 11.398760 -1.001627 11.440890 -2.155937 -4.696281
-0.976569 11.209402 -1.561881 -4.359964 -0.891441 10.958993 -1.108503 11.205650 -2.120166 -4.715491
-1.145488 10.986519 -1.676357 -4.402151 -1.392886 11.042390 -1.213625 10.969480 -2.085754 -4.733638
-1.209200 10.736366 -1.663783 -4.823652 -1.298942 10.901204 -1.317063 10.732430 -2.052728 -4.750751
-1.349299 10.484523 -1.719930 -4.867951 -1.496867 10.419820 -1.418886 10.494540 -2.021113 -4.766857
-1.440223 10.227841 -1.689517 -5.001285 -1.592935 10.021196 -1.519166 10.255870 -1.990935 -4.781982
-1.540896 9.990377 -1.661787 -5.017260 -1.618749 10.237360 -1.617975 10.016470 -1.962215 -4.796150
-1.634122 9.762738 -1.581126 -4.772925 -1.597015 9.965537 -1.715386 9.776375 -1.934975 -4.809388
-1.710328 9.535081 -1.521520 -4.780663 -1.733813 9.713470 -1.811474 9.535641 -1.909235 -4.821717
-1.818446 9.278978 -1.560839 -4.969995 -2.271912 9.373161 -1.906314 9.294310 -1.885015 -4.833160
-1.918480 9.010688 -1.556169 -5.012681 -1.938328 8.770285 -1.999983 9.052426 -1.862331 -4.843738
-2.008034 8.785092 -1.493306 -4.761051 -1.965655 9.132736 -2.092558 8.810032 -1.841199 -4.853471
-2.107038 8.541431 -1.498639 -4.792019 -2.176802 8.541096 -2.184116 8.567169 -1.821636 -4.862378
-2.227800 8.287216 -1.555310 -4.867736 -2.658625 8.194774 -2.274737 8.323878 -1.803653 -4.870475
-2.276207 8.056393 -1.453274 -4.855139 -2.218754 8.153395 -2.364500 8.080199 -1.787265 -4.877779
-2.328194 7.835018 -1.359337 -4.777313 -2.272998 8.523151 -2.453484 7.836172 -1.772481 -4.884304
-2.444776 7.583851 -1.415947 -4.830493 -2.596742 7.602881 -2.541771 7.591835 -1.759313 -4.890064
-2.606209 7.346970 -1.517167 -4.546609 -3.082565 7.388736 -2.629442 7.347226 -1.747769 -4.895069
-2.713140 7.107056 -1.557902 -4.585009 -2.798651 7.064004 -2.716576 7.102382 -1.737856 -4.899332
-2.743939 6.877084 -1.455394 -4.802140 -2.794116 7.208176 -2.803258 6.857341 -1.729583 -4.902861
-2.783526 6.662218 -1.350398 -4.760503 -2.746508 6.868668 -2.889567 6.612138 -1.722953 -4.905662
-2.849557 6.454544 -1.281143 -4.407537 -2.576725 6.367548 -2.975588 6.366810 -1.717972 -4.907743
-2.910950 6.234422 -1.250872 -4.412996 -2.902166 6.229886 -3.061402 6.121393 -1.714642 -4.909108
-3.016526 5.982231 -1.325890 -4.635162 -3.501723 6.107957 -3.147091 5.875923 -1.712966 -4.909760
-3.119424 5.720380 -1.380977 -4.705704 -3.177805 5.531013 -3.232740 5.630435 -1.712946 -4.909701
-3.255489 5.471219 -1.498006 -4.527990 -3.197356 5.190926 -3.318429 5.384965 -1.714580 -4.908930
-3.360388 5.221428 -1.555433 -4.586543 -3.430309 5.105070 -3.404243 5.139548 -1.717867 -4.907446
-3.398259 4.994907 -1.449266 -4.720337 -3.428097 4.946441 -3.490264 4.894220 -1.722807 -4.905246
-3.527287 4.712525 -1.559076 -4.852450 -3.694351 4.521963 -3.576574 4.649018 -1.729394 -4.902326
-3.681959 4.441676 -1.745746 -4.727652 -3.505011 4.176431 -3.663255 4.403976 -1.737625 -4.898679
-3.817496 4.165887 -1.860407 -4.841520 -4.002383 4.046836 -3.750390 4.159132 -1.747494 -4.894300
-3.855829 3.952571 -1.688927 -4.852274 -4.064471 4.109769 -3.838060 3.914523 -1.758994 -4.889177
-3.929691 3.719905 -1.658263 -4.823605 -3.880532 3.751771 -3.926347 3.670186 -1.772118 -4.883302
-4.052048 3.482387 -1.777948 -4.706398 -4.237290 3.888781 -4.015331 3.426159 -1.786856 -4.876663
-4.144164 3.242248 -1.790586 -4.717908 -4.151192 3.219682 -4.105094 3.182480 -1.803198 -4.869246
-4.284257 2.961670 -1.960992 -4.806959 -4.274673 2.881871 -4.195715 2.939189 -1.821133 -4.861036
-4.387792 2.698146 -1.994832 -4.854810 -4.324508 2.550338 -4.287274 2.696326 -1.840648 -4.852019
-4.452394 2.484624 -1.869906 -4.756440 -4.384806 2.399888 -4.379848 2.453932 -1.861730 -4.842177
-4.558155 2.219574 -1.898313 -4.828969 -4.612230 2.091916 -4.473517 2.212048 -1.884364 -4.831491
-4.709564 1.925229 -2.199030 -5.030444 -4.292575 1.928540 -4.568357 1.970717 -1.908533 -4.819942
